host_ID,otu_ID,genus,base_taxon,has_genus,final_id,relative_reads,link,type,final_taxon_otu_ID,host_species,village,grid,season
2515,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.942033679,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2516,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.939658179,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2517,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.8763318699999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2518,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.945197895,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2519,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.967912966,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,brushy_regrowth,3
2520,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.974761366,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,brushy_regrowth,3
2522,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9515683819999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2523,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94438689,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2524,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.18931262799999998,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,brushy_regrowth,3
2524,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.360356246,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,3
2524,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.284844332,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,3
2524,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.010047956,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,brushy_regrowth,3
2526,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.96365936,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2527,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9820040800000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2528,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.528238886,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,brushy_regrowth,3
2528,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.16218278900000002,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,3
2528,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.131558863,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,3
2529,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.5721023300000001,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,brushy_regrowth,3
2529,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.171502072,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,3
2529,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.093468629,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,3
2529,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.010147206,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,brushy_regrowth,3
2530,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.9476184809999999,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,brushy_regrowth,3
2530,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.012234232,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,brushy_regrowth,3
2531,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9694967670000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,brushy_regrowth,3
2531,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.010472308,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,brushy_regrowth,3
2532,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.976308186,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,brushy_regrowth,3
2534,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.968841796,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,brushy_regrowth,3
2534,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.013113722,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,brushy_regrowth,3
2536,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9414609330000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2537,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.03973825,1,NC,nc_95_Heligmonellidae,Rattus rattus,Mandena,brushy_regrowth,3
2537,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.91766808,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2539,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9640475500000001,1,NC,nc_95_Heligmonellidae,Rattus rattus,Mandena,brushy_regrowth,3
2539,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.01319223,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2540,nc_242,NA,Ancylostomatidae,FALSE,Ancylostomatidae,0.75195691,1,NC,nc_242_Ancylostomatidae,Rattus rattus,Mandena,brushy_regrowth,3
2540,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.15174637,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2541,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.97286697,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,3
2545,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.980802996,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agriculture,3
2546,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.990016639,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agriculture,3
2547,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.98188692,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agriculture,3
2548,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9462907500000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2549,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9425351709999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2550,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9346088330000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2552,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.95105238,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2553,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.961665776,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2554,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.943652848,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2555,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.73858785,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2556,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.96920986,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2557,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9550203299999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2558,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9356725149999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2561,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9782268169999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agriculture,3
2564,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9420960480000002,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2565,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.997508953,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2566,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9432576760000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2567,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9135268669999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2568,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.969836519,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2570,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9231441500000002,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2571,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9422886580000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2572,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9608783200000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2573,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.93860644,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2574,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94711921,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2576,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.959584102,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agriculture,3
2577,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9511917620000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2578,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.582873824,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,agriculture,3
2578,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.334090172,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,agriculture,3
2579,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.5732618270000001,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,agriculture,3
2579,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.37540701,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,agriculture,3
2580,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.958836944,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agriculture,3
2580,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.013797035,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,agriculture,3
2581,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.01246459,1,NC,nc_129_Trichostrongylidae_1,Rattus rattus,Mandena,agriculture,3
2581,nc_203,NA,Nematoda,FALSE,Nematoda_30,0.02691218,1,NC,nc_203_Nematoda_30,Rattus rattus,Mandena,agriculture,3
2581,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.89008491,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2582,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9497904299999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2583,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.8792314700000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2584,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9527663690000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2586,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94845556,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2587,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9492109599999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2588,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94407255,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2589,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.943027079,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agriculture,3
2590,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.554283149,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,agriculture,3
2590,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.369989895,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,agriculture,3
2591,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.963885823,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agriculture,3
2591,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.010881564,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,agriculture,3
2592,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.5801616270000001,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,3
2592,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.34964807200000003,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,3
2593,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.974548737,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2593,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.01101083,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,flooded_rice,3
2594,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.976252058,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2595,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94171653,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2596,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.95382844,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2597,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9445519600000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2599,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.80723466,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2600,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9351053600000002,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2601,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.95400569,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2602,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.16924307,1,NC,nc_95_Heligmonellidae,Rattus rattus,Mandena,flooded_rice,3
2602,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.7867803820000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2603,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94367589,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2604,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9519051600000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2605,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9434606299999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2606,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.935873141,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2607,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94775035,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2609,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9506639800000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2610,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9418739500000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2611,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9456195419999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2612,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9618842400000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2613,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9482465700000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2614,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9413751100000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2615,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9608772959999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2616,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.96286232,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2617,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.96102378,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2618,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.95411274,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2619,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9701940390000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2620,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9405817269999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2621,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94008793,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2622,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9413616699999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2623,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.93917101,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2624,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9530751070000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2625,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.646802497,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,3
2625,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.294193852,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,3
2626,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.6131677019999999,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,3
2626,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.29159420199999997,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,3
2626,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.016645963,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,flooded_rice,3
2627,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.971830986,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2627,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.010469899,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,flooded_rice,3
2629,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9690905839999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2630,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9539303,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2631,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9478468999999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2632,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9520704199999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2633,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9673356950000002,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2634,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9470864299999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2635,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.630061461,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,3
2635,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.271420824,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,3
2635,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.012563268,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,flooded_rice,3
2636,nc_193,NA,Chromadorea,FALSE,Chromadorea_73,0.01020408,1,NC,nc_193_Chromadorea_73,Setifer setosus,Mandena,flooded_rice,3
2636,nc_224,NA,Rhabditida,FALSE,Rhabditida_33,0.02886297,1,NC,nc_224_Rhabditida_33,Setifer setosus,Mandena,flooded_rice,3
2636,nc_39,NA,Rhabditida,FALSE,Rhabditida_21,0.02827988,1,NC,nc_39_Rhabditida_21,Setifer setosus,Mandena,flooded_rice,3
2636,nc_9,NA,Strongylida,FALSE,Strongylida_4,0.6746355600000001,1,NC,nc_9_Strongylida_4,Setifer setosus,Mandena,flooded_rice,3
2636,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.01836735,1,NC,nc_95_Heligmonellidae,Setifer setosus,Mandena,flooded_rice,3
2636,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.18279885,1,NC,nc_99_Nippostrongylus,Setifer setosus,Mandena,flooded_rice,3
2637,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.42967726500000003,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,3
2637,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.484816006,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,3
2638,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9772011500000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2639,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.968167702,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2639,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.012325311,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,flooded_rice,3
2640,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9817466,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2641,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.8956516000000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2641,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.06297912,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,flooded_rice,3
2642,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9411852179999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2643,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9561087450000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2644,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.938553516,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2645,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.951407788,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2646,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.069354839,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,3
2648,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.980055258,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,3
2649,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.151434854,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,secondary_forest,3
2649,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.464001803,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,secondary_forest,3
2649,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.197158482,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,secondary_forest,3
2651,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9856948850000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,secondary_forest,3
